	stepnumber	reviewer1	start1	end1	duration1	reviewer2	start2	end2	duration2	intersect	union	inter/uni
0	eyes, 1-4	ZZ	19960	84834	64874	QC	21049	91089	70040			
1	sentences, 5	ZZ	94968	108889	13921	QC	94937	108796	13859			
2	TaGaPa, 6											
3	AhhhEeee, 7	ZZ	113863	129934	16071	QC	114316	129375	15059			
4	tongue and mouth, 8-9	ZZ	132243	162717	30474	QC	133835	159014	25179			
5	drift head, 12	ZZ	208811	237259	28448	QC	216869	235988	19119			
6	straight head, 13	ZZ	238160	370940	132780	QC	241788	370489	128701			
7	geste, 14	ZZ	370970	430951	59981	QC	387147	421897	34750			
8	turn, 15a	ZZ	431068	453729	22661	QC	430337	453217	22880			
9	updn, 15c	ZZ	469867	487678	17811	QC	470107	487747	17640			
10	tilt, 15b	ZZ	458827	469318	10491	QC	458377	468877	10500			
11	paper, 18	ZZ	563620	729891	166271	QC	566999	715229	148230			
12	arms pro, 20	ZZ	757650	779155	21505	QC	760227	779386	19159			
13	arms sup, 19	ZZ	736874	756941	20067	QC	737708	756987	19279			
14	elbows, 21	ZZ	781932	795815	13883	QC	785086	795945	10859			
15	fingernose, 22	ZZ	801917	832565	30648	QC	799695	830744	31049			
16	tapping, 23	ZZ	842465	862360	19895	QC	840734	862573	21839			
17	hands, 24	ZZ	863568	877130	13562	QC	863273	877422	14149			
18	feet, 25	ZZ	879673	902393	22720	QC	881022	902031	21009			
19	stand frontal, 26	ZZ	908317	920160	11843	QC	910540	918460	7920			
20	walk Normal, 30	ZZ	960386	966090	5704	QC	974758	983357	8599			
21	walk Heels, 31	ZZ	975380	982560	7180	QC	1002844	1012143	9299			
22	walk Tandom, 32	ZZ	1002500	1013560	11060	QC	1046192	1062400	16208			
