	stepnumber	reviewer1	start1	end1	duration1	reviewer2	start2	end2	duration2	intersect	union	inter/uni
0	eyes, 1-4	ZZ	20336	62378	42042	JV	20800	62500	41700			
1	sentences, 5	ZZ	73178	91866	18688	JV	72300	92200	19900			
2	TaGaPa, 6	ZZ	100001	106922	6921	JV	100200	106200	6000			
3	AhhhEeee, 7	ZZ	112214	126174	13960	JV	113600	125800	12200			
4	tongue and mouth, 8-9	ZZ	128291	145097	16806	JV	128400	145400	17000			
5	drift head, 12	ZZ	173714	190200	16486	JV	178200	188600	10400			
6	straight head, 13	ZZ	207494	269432	61938	JV	212300	269600	57300			
7	geste, 14	ZZ	269460	299667	30207	JV	270200	299700	29500			
8	turn, 15a	ZZ	312264	325648	13384	JV	310800	326800	16000			
9	updn, 15c	ZZ	345848	359904	14056	JV	345600	359700	14100			
10	tilt, 15b	ZZ	329919	345297	15378	JV	327350	345350	18000			
11	paper, 18	ZZ	422988	518077	95089	JV	423100	509300	86200			
12	arms pro, 20	ZZ	518460	529325	10865	JV	519000	528700	9700			
13	arms sup, 19	ZZ	530001	543258	13257	JV	530600	543000	12400			
14	elbows, 21	ZZ	551058	563599	12541	JV	552700	563200	10500			
15	fingernose, 22	ZZ	570976	592550	21574	JV	571200	593000	21800			
16	tapping, 23	ZZ	595855	606885	11030	JV	595600	608000	12400			
17	hands, 24	ZZ	607840	616701	8861	JV	608500	617100	8600			
18	feet, 25	ZZ	620884	645860	24976	JV	620300	635100	14800			
19	stand frontal, 26	ZZ	646250	659453	13203	JV	647600	658100	10500			
20	walk Normal, 30	ZZ	723572	730714	7142	JV	715400	730200	14800			
21	walk Heels, 31	ZZ	741257	751350	10093	JV	733450	749250	15800			
22	walk Tandom, 32	ZZ	776233	788708	12475	JV	761200	788400	27200			
