	stepnumber	reviewer1	start1	end1	duration1	reviewer2	start2	end2	duration2	intersect	union	inter/uni
0	eyes, 1-4	EC	19300	89000	69700	QC	20000	85900	65900			
1	sentences, 5	EC	93700	111146	17446	QC	93600	111700	18100			
2	TaGaPa, 6	EC	114295	120003	5708	QC	114700	119300	4600			
3	AhhhEeee, 7	EC	123414	133950	10536	QC	122400	134600	12200			
4	tongue and mouth, 8-9	EC	135682	154682	19000	QC	136550	154650	18100			
5	drift head, 12	EC	172025	197487	25462	QC	175150	196950	21800			
6	straight head, 13	EC	206300	267100	60800	QC	201600	269000	67400			
7	geste, 14	EC	284743	309054	24311	QC	280750	310950	30200			
8	turn, 15a	EC	312995	322697	9702	QC	312900	322200	9300			
9	updn, 15c	EC	333251	341932	8681	QC	333450	341650	8200			
10	tilt, 15b	EC	326257	333155	6898	QC	327000	332400	5400			
11	paper, 18	EC	408500	502100	93600	QC	410400	502800	92400			
12	arms pro, 20	EC	546389	564211	17822	QC	546650	565150	18500			
13	arms sup, 19	EC	515176	542686	27510	QC	522900	544500	21600			
14	elbows, 21	EC	567757	576910	9153	QC	568250	576950	8700			
15	fingernose, 22	EC	580452	612344	31892	QC	579850	612150	32300			
16	tapping, 23	EC	621317	647705	26388	QC	621150	646650	25500			
17	hands, 24	EC	649287	662107	12820	QC	648650	661950	13300			
18	feet, 25	EC	662931	685416	22485	QC	663950	685050	21100			
19	stand frontal, 26	EC	692799	698401	5602	QC	690150	698850	8700			
20	walk Normal, 30											
21	walk Heels, 31											
22	walk Tandom, 32											
