	stepnumber	reviewer1	start1	end1	duration1	reviewer2	start2	end2	duration2	intersect	union	inter/uni
0	eyes, 1-4	ZZ	14792	55095	40303	QC	14902	54861	39959			
1	sentences, 5	ZZ	57447	88354	30907	QC	64434	86224	21790			
2	TaGaPa, 6	ZZ	91455	100359	8904	QC	91990	100016	8026			
3	AhhhEeee, 7	ZZ	100610	107300	6690	QC	103073	107230	4157			
4	tongue and mouth, 8-9	ZZ	110540	127020	16480	QC	111270	126163	14893			
5	drift head, 12	ZZ	143449	157910	14461	QC	150740	156466	5726			
6	straight head, 13	ZZ	161301	227650	66349	QC	170171	227762	57591			
7	geste, 14					QC	248400	254997	6597			
8	turn, 15a	ZZ	263120	271782	8662	QC	263095	271966	8871			
9	updn, 15c	ZZ	280516	289923	9407	QC	279150	285046	5896			
10	tilt, 15b	ZZ	272170	279844	7674	QC	271999	279039	7040			
11	paper, 18	ZZ	332924	430013	97089	QC	349872	411910	62038			
12	arms pro, 20	ZZ	447819	456217	8398	QC	448992	456314	7322			
13	arms sup, 19	ZZ	457561	464952	7391	QC	457503	464823	7320			
14	elbows, 21	ZZ	465960	470663	4703	QC	466687	469854	3167			
15	fingernose, 22	ZZ	474023	492164	18141	QC	473192	492017	18825			
16	tapping, 23	ZZ	500562	505266	4704	QC	500139	505167	5028			
17	hands, 24	ZZ	505580	511313	5733	QC	505206	510679	5473			
18	feet, 25	ZZ	511985	528110	16125	QC	511910	525501	13591			
19	stand frontal, 26	ZZ	544572	553930	9358	QC	545857	549628	3771			
20	walk Normal, 30	ZZ	576823	586565	9742	QC	566451	585132	18681			
21	walk Heels, 31	ZZ	597316	605110	7794	QC	607667	621626	13959			
22	walk Tandom, 32	ZZ	614980	642770	27790	QC	626124	642807	16683			
