	stepnumber	reviewer1	start1	end1	duration1	reviewer2	start2	end2	duration2	intersect	union	inter/uni
0	eyes, 1-4	CB	34594	121004	86410	QC	37308	117881	80573			
1	sentences, 5	CB	123629	135389	11760	QC	123378	134732	11354			
2	TaGaPa, 6	CB	136810	140710	3900	QC	136742	140756	4014			
3	AhhhEeee, 7	CB	143800	154790	10990	QC	144256	154584	10328			
4	tongue and mouth, 8-9	CB	158070	172970	14900	QC	157747	172581	14834			
5	drift head, 12	CB	197937	212787	14850	QC	200560	212987	12427			
6	straight head, 13	CB	228967	290296	61329	QC	229206	289548	60342			
7	geste, 14	CB	306826	315416	8590	QC	306537	316392	9855			
8	turn, 15a	CB	317468	326028	8560	QC	318773	326085	7312			
9	updn, 15c	CB	332849	336305	3456	QC	332242	335887	3645			
10	tilt, 15b	CB	328448	332188	3740	QC	327862	331424	3562			
11	paper, 18	CB	385300	470400	85100	QC	385476	468387	82911			
12	arms pro, 20	CB	488972	507361	18389	QC	491571	506317	14746			
13	arms sup, 19	CB	509791	522641	12850	QC	509526	522243	12717			
14	elbows, 21	CB	529061	535109	6048	QC	529898	535456	5558			
15	fingernose, 22	CB	544167	563167	19000	QC	543653	563694	20041			
16	tapping, 23	CB	577417	586717	9300	QC	579925	583996	4071			
17	hands, 24	CB	587617	592417	4800	QC	587907	591878	3971			
18	feet, 25	CB	628367	639567	11200	QC	599106	640063	40957			
19	stand frontal, 26	CB	644517	654317	9800	QC	647805	653304	5499			
20	walk Normal, 30	CB	714100	720900	6800	QC	713861	720922	7061			
21	walk Heels, 31	CB	745250	753450	8200	QC	745455	754088	8633			
22	walk Tandom, 32	CB	771800	779300	7500	QC	771880	779580	7700			
