	stepnumber	reviewer1	start1	end1	duration1	reviewer2	start2	end2	duration2	intersect	union	inter/uni
0	eyes, 1-4	EC	8600	55200	46600	CB	9906	56002	46096			
1	sentences, 5	EC	59807	75948	16141	CB	59879	76663	16784			
2	TaGaPa, 6											
3	AhhhEeee, 7	EC	78787	89477	10690	CB	79227	91211	11984			
4	tongue and mouth, 8-9	EC	92000	121100	29100	CB	92207	122511	30304			
5	drift head, 12	EC	129262	143733	14471	CB	130369	145025	14656			
6	straight head, 13	EC	151000	213200	62200	CB	150198	214726	64528			
7	geste, 14	EC	218264	240000	21736	CB	218810	240120	21310			
8	turn, 15a	EC	245691	253889	8198	CB	246205	253821	7616			
9	updn, 15c	EC	267201	274782	7581	CB	267990	275366	7376			
10	tilt, 15b	EC	255316	266785	11469	CB	256130	266530	10400			
11	paper, 18	EC	312300	398500	86200	CB	312328	398328	86000			
12	arms pro, 20	EC	408855	421759	12904	CB	409739	422106	12367			
13	arms sup, 19	EC	424733	436673	11940	CB	424446	437630	13184			
14	elbows, 21	EC	440623	446153	5530	CB	440906	445482	4576			
15	fingernose, 22	EC	449360	482316	32956	CB	449902	482382	32480			
16	tapping, 23	EC	487033	499653	12620	CB	487754	500538	12784			
17	hands, 24	EC	501411	506940	5529	CB	500878	506094	5216			
18	feet, 25	EC	510711	530175	19464	CB	511050	532986	21936			
19	stand frontal, 26	EC	536696	540520	3824	CB	536439	540887	4448			
20	walk Normal, 30	EC	573455	582931	9476	CB	574307	583427	9120			
21	walk Heels, 31	EC	597283	615547	18264	CB	601709	614733	13024			
22	walk Tandom, 32	EC	635800	651300	15500	CB	635771	648671	12900			
