	stepnumber	reviewer1	start1	end1	duration1	reviewer2	start2	end2	duration2	intersect	union	inter/uni
0	eyes, 1-4	JV	14900	54700	39800	CB	16067	56270	40203			
1	sentences, 5	JV	60300	75000	14700	CB	60994	74933	13939			
2	TaGaPa, 6											
3	AhhhEeee, 7	JV	76900	83600	6700	CB	77077	84018	6941			
4	tongue and mouth, 8-9	JV	84900	105000	20100	CB	86053	103680	17627			
5	drift head, 12	JV	114600	130200	15600	CB	112305	132722	20417			
6	straight head, 13	JV	148700	212800	64100	CB	152878	213702	60824			
7	geste, 14	JV	217900	249200	31300	CB	219826	247560	27734			
8	turn, 15a	JV	250200	262800	12600	CB	251725	262065	10340			
9	updn, 15c	JV	269250	272850	3600	CB	269704	273385	3681			
10	tilt, 15b	JV	263450	268950	5500	CB	264441	268734	4293			
11	paper, 18	JV	301900	368500	66600	CB	302799	369356	66557			
12	arms pro, 20	JV	381800	391600	9800	CB	383383	392830	9447			
13	arms sup, 19	JV	395050	403950	8900	CB	394033	404228	10195			
14	elbows, 21	JV	411200	417400	6200	CB	410897	417724	6827			
15	fingernose, 22	JV	417950	455550	37600	CB	419489	454999	35510			
16	tapping, 23	JV	456200	467100	10900	CB	457055	466592	9537			
17	hands, 24	JV	467600	476500	8900	CB	468567	476027	7460			
18	feet, 25	JV	477100	502900	25800	CB	478731	504533	25802			
19	stand frontal, 26	JV	507800	516100	8300	CB	509879	516275	6396			
20	walk Normal, 30	JV	553200	561300	8100	CB	554510	560498	5988			
21	walk Heels, 31	JV	576500	591000	14500	CB	576020	588574	12554			
22	walk Tandom, 32	JV	623800	646400	22600	CB	625203	642454	17251			
