	stepnumber	reviewer1	start1	end1	duration1	reviewer2	start2	end2	duration2	intersect	union	inter/uni
0	eyes, 1-4	EC	17696	86293	68597	ZZ	21373	85340	63967			
1	sentences, 5	EC	90758	108287	17529	ZZ	90938	108351	17413			
2	TaGaPa, 6	EC	111667	117972	6305	ZZ	111954	118276	6322			
3	AhhhEeee, 7	EC	122482	141643	19161	ZZ	122505	142397	19892			
4	tongue and mouth, 8-9	EC	146706	162124	15418	ZZ	145950	162263	16313			
5	drift head, 12	EC	183337	206350	23013	ZZ	183171	206480	23309			
6	straight head, 13	EC	224502	284495	59993	ZZ	209941	284220	74279			
7	geste, 14	EC	298714	309130	10416	ZZ	297470	310556	13086			
8	turn, 15a	EC	329040	337422	8382	ZZ	328200	337470	9270			
9	updn, 15c	EC	353187	363303	10116	ZZ	352940	363466	10526			
10	tilt, 15b	EC	342485	351667	9182	ZZ	342210	351523	9313			
11	paper, 18	EC	444279	586441	142162	ZZ	438640	598743	160103			
12	arms pro, 20	EC	634589	651487	16898	ZZ	632690	653860	21170			
13	arms sup, 19	EC	606782	629113	22331	ZZ	606181	631544	25363			
14	elbows, 21	EC	656081	666833	10752	ZZ	655226	667090	11864			
15	fingernose, 22	EC	671344	700633	29289	ZZ	671817	700620	28803			
16	tapping, 23	EC	708668	729966	21298	ZZ	708450	730700	22250			
17	hands, 24	EC	733581	743212	9631	ZZ	731760	743670	11910			
18	feet, 25	EC	747451	769783	22332	ZZ	748260	770130	21870			
19	stand frontal, 26	EC	778131	787726	9595	ZZ	778033	789430	11397			
20	walk Normal, 30	EC	837145	843655	6510	ZZ	837479	842710	5231			
21	walk Heels, 31	EC	859493	868329	8836	ZZ	859720	866965	7245			
22	walk Tandom, 32	EC	893414	908929	15515	ZZ	894072	910076	16004			
