	stepnumber	reviewer1	start1	end1	duration1	reviewer2	start2	end2	duration2	intersect	union	inter/uni
0	eyes, 1-4	JV	23200	80700	57500	CB	21986	79794	57808			
1	sentences, 5	JV	87200	111600	24400	CB	89815	111543	21728			
2	TaGaPa, 6	JV	114800	124800	10000	CB	115851	125563	9712			
3	AhhhEeee, 7	JV	128300	139800	11500	CB	129311	139871	10560			
4	tongue and mouth, 8-9	JV	141700	163800	22100	CB	143124	162996	19872			
5	drift head, 12	JV	183600	194400	10800	CB	181168	195512	14344			
6	straight head, 13	JV	212700	274700	62000	CB	214816	275304	60488			
7	geste, 14	JV	285500	308100	22600	CB	286975	306575	19600			
8	turn, 15a	JV	312500	324500	12000	CB	314932	323764	8832			
9	updn, 15c	JV	337400	346400	9000	CB	338750	345790	7040			
10	tilt, 15b	JV	325500	337000	11500	CB	328137	336441	8304			
11	paper, 18	JV	418100	561900	143800	CB	427079	566429	139350			
12	arms pro, 20	JV	592800	605600	12800	CB	592061	606381	14320			
13	arms sup, 19	JV	615600	629400	13800	CB	614786	630290	15504			
14	elbows, 21	JV	637100	646900	9800	CB	638190	646383	8193			
15	fingernose, 22	JV	651000	677000	26000	CB	656755	676627	19872			
16	tapping, 23	JV	682700	706600	23900	CB	685128	705864	20736			
17	hands, 24	JV	711400	725700	14300	CB	714732	724285	9553			
18	feet, 25	JV	729800	763400	33600	CB	733954	761377	27423			
19	stand frontal, 26	JV	767200	776300	9100	CB	765813	774694	8881			
20	walk Normal, 30	JV	829900	837400	7500	CB	831130	837802	6672			
21	walk Heels, 31	JV	858300	880300	22000	CB	867310	875278	7968			
22	walk Tandom, 32	JV	914450	935467	21017	CB	917962	934154	16192			
