	stepnumber	reviewer1	start1	end1	duration1	reviewer2	start2	end2	duration2	intersect	union	inter/uni
0	eyes, 1-4	ZZ	28404	97450	69046	JV	29400	100600	71200			
1	sentences, 5	ZZ	111059	133347	22288	JV	110500	134800	24300			
2	TaGaPa, 6	ZZ	141135	152050	10915	JV	141200	152300	11100			
3	AhhhEeee, 7	ZZ	159205	173650	14445	JV	158900	174200	15300			
4	tongue and mouth, 8-9	ZZ	177045	199804	22759	JV	176500	200400	23900			
5	drift head, 12	ZZ	223717	248235	24518	JV	230300	246400	16100			
6	straight head, 13	ZZ	268793	316977	48184	JV	281100	326600	45500			
7	geste, 14											
8	turn, 15a	ZZ	344560	365702	21142	JV	343700	366300	22600			
9	updn, 15c	ZZ	414952	435366	20414	JV	392150	436050	43900			
10	tilt, 15b	ZZ	370942	397138	26196	JV	366900	391600	24700			
11	paper, 18	ZZ	489874	605662	115788	JV	489200	586000	96800			
12	arms pro, 20	ZZ	633430	649672	16242	JV	636200	649500	13300			
13	arms sup, 19	ZZ	611949	629239	17290	JV	612600	630600	18000			
14	elbows, 21	ZZ	657007	664866	7859	JV	657800	664500	6700			
15	fingernose, 22	ZZ	671677	720926	49249	JV	669800	720500	50700			
16	tapping, 23	ZZ	727214	749743	22529	JV	725700	749000	23300			
17	hands, 24	ZZ	753934	762860	8926	JV	753000	763300	10300			
18	feet, 25	ZZ	764413	790130	25717	JV	767000	790100	23100			
19	stand frontal, 26	ZZ	790300	799516	9216	JV	790500	799400	8900			
20	walk Normal, 30	ZZ	848765	859768	11003	JV	848800	858300	9500			
21	walk Heels, 31	ZZ	876010	910589	34579	JV	876200	904800	28600			
22	walk Tandom, 32	ZZ	962458	1002635	40177	JV	962200	1002801	40601			
